day,date,tender,docket_no,sales_rep,time,value
Thursday,2024-11-07,Mail Order Pick,D363X0001290,Maria,2025-05-06 19:33:00,58.0
Friday,2024-11-08,CASH,D36300032431,Teresa,2025-05-06 14:00:00,126.0
Friday,2024-11-08,CASH,D36300032446,Renee,2025-05-06 15:55:00,63.0
Friday,2024-11-08,Integrated EFTP,D36300032409,Teresa,2025-05-06 09:17:00,415.0
Friday,2024-11-08,Integrated EFTP,D36300032414,Renee,2025-05-06 10:27:00,19.0
Friday,2024-11-08,Integrated EFTP,D36300032415,Teresa,2025-05-06 10:44:00,271.98
Friday,2024-11-08,Integrated EFTP,D36300032416,Teresa,2025-05-06 11:31:00,62.99
Friday,2024-11-08,Integrated EFTP,D36300032423,Renee,2025-05-06 11:42:00,125.99
Friday,2024-11-08,Integrated EFTP,D36300032424,Renee,2025-05-06 12:07:00,-63.99
Friday,2024-11-08,Integrated EFTP,D36300032425,Gabrielle,2025-05-06 13:23:00,62.99
Friday,2024-11-08,Integrated EFTP,D36300032426,Renee,2025-05-06 13:25:00,386.99
Friday,2024-11-08,Integrated EFTP,D36300032428,Teresa,2025-05-06 13:32:00,143.99
Friday,2024-11-08,Integrated EFTP,D36300032429,Renee,2025-05-06 13:33:00,49.99
Friday,2024-11-08,Integrated EFTP,D36300032432,Renee,2025-05-06 14:06:00,336.98
Friday,2024-11-08,Integrated EFTP,D36300032433,Teresa,2025-05-06 14:06:00,359.97
Friday,2024-11-08,Integrated EFTP,D36300032434,Renee,2025-05-06 14:08:00,44.99
Friday,2024-11-08,Integrated EFTP,D36300032435,Teresa,2025-05-06 14:15:00,135.99
Friday,2024-11-08,Integrated EFTP,D36300032436,Renee,2025-05-06 14:15:00,326.97
Friday,2024-11-08,Integrated EFTP,D36300032437,Teresa,2025-05-06 14:22:00,224.96
Friday,2024-11-08,Integrated EFTP,D36300032440,Renee,2025-05-06 14:52:00,98.99
Friday,2024-11-08,Integrated EFTP,D36300032441,Teresa,2025-05-06 14:59:00,288.98
Friday,2024-11-08,Integrated EFTP,D36300032442,Teresa,2025-05-06 15:08:00,179.99
Friday,2024-11-08,Integrated EFTP,D36300032443,Teresa,2025-05-06 15:12:00,312.98
Friday,2024-11-08,Integrated EFTP,D36300032444,Teresa,2025-05-06 15:14:00,-159.99
Friday,2024-11-08,Integrated EFTP,D36300032445,Teresa,2025-05-06 15:18:00,159.99
Friday,2024-11-08,Integrated EFTP,D36300032449,Renee,2025-05-06 16:09:00,29.0
Friday,2024-11-08,Integrated EFTP,D36300032450,Teresa,2025-05-06 16:19:00,125.99
Friday,2024-11-08,Integrated EFTP,D36300032451,Renee,2025-05-06 16:20:00,-179.99
Friday,2024-11-08,Integrated EFTP,D36300032452,Teresa,2025-05-06 16:27:00,231.98
Friday,2024-11-08,Integrated EFTP,D36300032453,Renee,2025-05-06 16:30:00,99.0
Friday,2024-11-08,Integrated EFTP,D36300032454,Renee,2025-05-06 16:32:00,135.99
Friday,2024-11-08,Integrated EFTP,D36300032455,Teresa,2025-05-06 16:37:00,338.97
Friday,2024-11-08,Integrated EFTP,D36300032459,Renee,2025-05-06 16:59:00,224.99
Friday,2024-11-08,Integrated EFTP,D36300032462,Teresa,2025-05-06 17:05:00,100.0
Friday,2024-11-08,Mail Order Pick,D363X0001292,Maria,2025-05-06 13:36:00,99.99
Friday,2024-11-08,PayPal,D36300032461,Store,2025-05-06 17:02:00,-134.99
Saturday,2024-11-09,Gift Voucher,D36300032470,Teresa,2025-05-06 10:39:00,20.0
Saturday,2024-11-09,Integrated EFTP,D36300032468,Renee,2025-05-06 10:07:00,367.98
Saturday,2024-11-09,Integrated EFTP,D36300032469,Teresa,2025-05-06 10:24:00,179.99
Saturday,2024-11-09,Integrated EFTP,D36300032470,Teresa,2025-05-06 10:39:00,99.99
Saturday,2024-11-09,Integrated EFTP,D36300032471,Teresa,2025-05-06 10:48:00,261.98
Saturday,2024-11-09,Integrated EFTP,D36300032472,Teresa,2025-05-06 11:41:00,377.97
Saturday,2024-11-09,Integrated EFTP,D36300032474,Teresa,2025-05-06 11:49:00,68.0
Saturday,2024-11-09,Integrated EFTP,D36300032475,Renee,2025-05-06 11:50:00,119.99
Saturday,2024-11-09,Integrated EFTP,D36300032476,Teresa,2025-05-06 12:07:00,159.99
Saturday,2024-11-09,Integrated EFTP,D36300032477,Teresa,2025-05-06 12:12:00,29.0
Saturday,2024-11-09,Integrated EFTP,D36300032479,Teresa,2025-05-06 12:17:00,29.0
Saturday,2024-11-09,Integrated EFTP,D36300032481,Renee,2025-05-06 12:31:00,125.99
Saturday,2024-11-09,Integrated EFTP,D36300032482,Renee,2025-05-06 13:03:00,99.0
Saturday,2024-11-09,Integrated EFTP,D36300032483,Renee,2025-05-06 13:31:00,291.97
Saturday,2024-11-09,Integrated EFTP,D36300032485,Teresa,2025-05-06 14:08:00,440.97
Saturday,2024-11-09,Integrated EFTP,D36300032486,Renee,2025-05-06 14:13:00,375.97
Saturday,2024-11-09,Integrated EFTP,D36300032488,Renee,2025-05-06 14:38:00,89.99
Saturday,2024-11-09,Integrated EFTP,D36300032489,Renee,2025-05-06 14:47:00,90.99
Saturday,2024-11-09,Integrated EFTP,D36300032490,Renee,2025-05-06 14:56:00,29.0
Saturday,2024-11-09,Integrated EFTP,D36300032491,Renee,2025-05-06 15:27:00,405.97
Saturday,2024-11-09,Integrated EFTP,D36300032492,Renee,2025-05-06 15:30:00,74.99
Saturday,2024-11-09,Integrated EFTP,D36300032493,Renee,2025-05-06 15:36:00,368.97
Saturday,2024-11-09,Integrated EFTP,D36300032495,Renee,2025-05-06 15:58:00,-78.0
Saturday,2024-11-09,Integrated EFTP,D36300032496,Renee,2025-05-06 16:01:00,71.99
Saturday,2024-11-09,Integrated EFTP,D36300032497,Teresa,2025-05-06 16:07:00,135.99
Saturday,2024-11-09,Integrated EFTP,D36300032498,Teresa,2025-05-06 16:11:00,179.99
Saturday,2024-11-09,Integrated EFTP,D36300032501,Renee,2025-05-06 16:46:00,247.99
Saturday,2024-11-09,PayPal,D36300032478,Store,2025-05-06 12:16:00,-119.99
Sunday,2024-11-10,Integrated EFTP,D36300032504,Maria,2025-05-06 10:17:00,138.0
Sunday,2024-11-10,Integrated EFTP,D36300032505,Maria,2025-05-06 10:33:00,277.98
Sunday,2024-11-10,Integrated EFTP,D36300032506,Maria,2025-05-06 10:41:00,119.99
Sunday,2024-11-10,Integrated EFTP,D36300032507,Maria,2025-05-06 11:09:00,233.98
Sunday,2024-11-10,Integrated EFTP,D36300032508,Maria,2025-05-06 11:16:00,62.99
Sunday,2024-11-10,Integrated EFTP,D36300032513,Maria,2025-05-06 11:58:00,44.99
Sunday,2024-11-10,Integrated EFTP,D36300032514,Maria,2025-05-06 12:03:00,111.99
Sunday,2024-11-10,Integrated EFTP,D36300032516,Maria,2025-05-06 12:40:00,224.99
Sunday,2024-11-10,Integrated EFTP,D36300032518,Maria,2025-05-06 13:29:00,218.99
Sunday,2024-11-10,Integrated EFTP,D36300032519,Maria,2025-05-06 13:40:00,161.99
Sunday,2024-11-10,Integrated EFTP,D36300032520,Maria,2025-05-06 15:02:00,99.0
Sunday,2024-11-10,Integrated EFTP,D36300032521,Maria,2025-05-06 15:09:00,430.97
Sunday,2024-11-10,Integrated EFTP,D36300032525,Maria,2025-05-06 15:33:00,314.97
Sunday,2024-11-10,Integrated EFTP,D36300032527,Maria,2025-05-06 15:45:00,78.0
Sunday,2024-11-10,Integrated EFTP,D36300032529,Maria,2025-05-06 16:03:00,119.99
Sunday,2024-11-10,Integrated EFTP,D36300032530,Maria,2025-05-06 16:27:00,179.99
Sunday,2024-11-10,Integrated EFTP,D36300032531,Maria,2025-05-06 16:54:00,475.2
Monday,2024-11-11,Gift Voucher,D36300032545,Maria,2025-05-06 11:53:00,20.0
Monday,2024-11-11,Gift Voucher,D36300032546,Maria,2025-05-06 11:57:00,20.0
Monday,2024-11-11,Gift Voucher,D36300032549,Maria,2025-05-06 13:50:00,170.0
Monday,2024-11-11,Integrated EFTP,D36300032538,Maria,2025-05-06 09:56:00,356.0
Monday,2024-11-11,Integrated EFTP,D36300032540,Maria,2025-05-06 10:19:00,69.99
Monday,2024-11-11,Integrated EFTP,D36300032541,Maria,2025-05-06 10:42:00,215.98
Monday,2024-11-11,Integrated EFTP,D36300032545,Maria,2025-05-06 11:53:00,213.97
Monday,2024-11-11,Integrated EFTP,D36300032546,Maria,2025-05-06 11:57:00,132.99
Monday,2024-11-11,Integrated EFTP,D36300032548,Maria,2025-05-06 13:03:00,96.0
Monday,2024-11-11,Integrated EFTP,D36300032549,Maria,2025-05-06 13:50:00,280.96
Monday,2024-11-11,Integrated EFTP,D36300032551,Pammi,2025-05-06 14:16:00,143.98
Monday,2024-11-11,Integrated EFTP,D36300032552,Maria,2025-05-06 14:17:00,239.98
Monday,2024-11-11,Integrated EFTP,D36300032554,Maria,2025-05-06 15:58:00,189.98
Monday,2024-11-11,Mail Order Pick,D363X0001299,Renee,2025-05-06 13:36:00,135.99
Monday,2024-11-11,Mail Order Pick,D363X0001300,Renee,2025-05-06 13:37:00,119.99
Tuesday,2024-11-12,CASH,D36300032589,Renee,2025-05-06 17:10:00,200.0
Tuesday,2024-11-12,Gift Voucher,D36300032559,Maria,2025-05-06 11:16:00,20.0
Tuesday,2024-11-12,Integrated EFTP,D36300032557,Renee,2025-05-06 10:45:00,111.99
Tuesday,2024-11-12,Integrated EFTP,D36300032558,Maria,2025-05-06 10:53:00,143.99
Tuesday,2024-11-12,Integrated EFTP,D36300032559,Maria,2025-05-06 11:16:00,91.99
Tuesday,2024-11-12,Integrated EFTP,D36300032563,Maria,2025-05-06 12:14:00,103.99
Tuesday,2024-11-12,Integrated EFTP,D36300032564,Maria,2025-05-06 12:17:00,239.98
Tuesday,2024-11-12,Integrated EFTP,D36300032566,Renee,2025-05-06 12:30:00,71.99
Tuesday,2024-11-12,Integrated EFTP,D36300032567,Renee,2025-05-06 12:32:00,215.98
Tuesday,2024-11-12,Integrated EFTP,D36300032568,Renee,2025-05-06 12:35:00,79.99
Tuesday,2024-11-12,Integrated EFTP,D36300032570,Maria,2025-05-06 12:55:00,204.97
Tuesday,2024-11-12,Integrated EFTP,D36300032572,Renee,2025-05-06 13:11:00,207.98
Tuesday,2024-11-12,Integrated EFTP,D36300032579,Maria,2025-05-06 14:13:00,289.98
Tuesday,2024-11-12,Integrated EFTP,D36300032580,Teresa,2025-05-06 16:10:00,-99.0
Tuesday,2024-11-12,Integrated EFTP,D36300032581,Maria,2025-05-06 16:16:00,99.0
Tuesday,2024-11-12,Integrated EFTP,D36300032582,Renee,2025-05-06 16:21:00,471.97
Tuesday,2024-11-12,Integrated EFTP,D36300032584,Maria,2025-05-06 16:23:00,423.96
Wednesday,2024-11-13,Gift Voucher,D36300032625,Renee,2025-05-06 15:16:00,100.0
Wednesday,2024-11-13,Integrated EFTP,D36300032601,Maria,2025-05-06 09:58:00,135.99
Wednesday,2024-11-13,Integrated EFTP,D36300032604,Maria,2025-05-06 10:22:00,271.98
Wednesday,2024-11-13,Integrated EFTP,D36300032606,Renee,2025-05-06 10:33:00,239.98
Wednesday,2024-11-13,Integrated EFTP,D36300032607,Maria,2025-05-06 10:36:00,44.99
Wednesday,2024-11-13,Integrated EFTP,D36300032609,Maria,2025-05-06 11:06:00,119.99
Wednesday,2024-11-13,Integrated EFTP,D36300032610,Maria,2025-05-06 11:39:00,79.99
Wednesday,2024-11-13,Integrated EFTP,D36300032611,Renee,2025-05-06 11:41:00,967.92
Wednesday,2024-11-13,Integrated EFTP,D36300032613,Maria,2025-05-06 12:05:00,111.99
Wednesday,2024-11-13,Integrated EFTP,D36300032614,Maria,2025-05-06 12:43:00,88.0
Wednesday,2024-11-13,Integrated EFTP,D36300032619,Maria,2025-05-06 13:17:00,119.99
Wednesday,2024-11-13,Integrated EFTP,D36300032620,Renee,2025-05-06 13:25:00,431.96
Wednesday,2024-11-13,Integrated EFTP,D36300032622,Renee,2025-05-06 14:04:00,86.0
Wednesday,2024-11-13,Integrated EFTP,D36300032624,Maria,2025-05-06 15:11:00,135.99
Wednesday,2024-11-13,Integrated EFTP,D36300032625,Renee,2025-05-06 15:16:00,11.99
Wednesday,2024-11-13,Integrated EFTP,D36300032626,Renee,2025-05-06 15:20:00,111.99
Wednesday,2024-11-13,Mail Order Pick,D363X0001309,Maria,2025-05-06 13:36:00,103.99
Thursday,2024-11-14,Gift Voucher,D36300032656,Renee,2025-05-06 13:01:00,20.0
Thursday,2024-11-14,Integrated EFTP,D36300032632,Maria,2025-05-06 09:16:00,127.98
Thursday,2024-11-14,Integrated EFTP,D36300032641,Renee,2025-05-06 09:55:00,127.98
Thursday,2024-11-14,Integrated EFTP,D36300032642,Maria,2025-05-06 10:40:00,119.99
Thursday,2024-11-14,Integrated EFTP,D36300032643,Maria,2025-05-06 11:20:00,71.99
Thursday,2024-11-14,Integrated EFTP,D36300032646,Maria,2025-05-06 11:47:00,159.98
Thursday,2024-11-14,Integrated EFTP,D36300032648,Maria,2025-05-06 11:53:00,79.6
Thursday,2024-11-14,Integrated EFTP,D36300032651,Maria,2025-05-06 12:16:00,103.99
Thursday,2024-11-14,Integrated EFTP,D36300032652,Maria,2025-05-06 12:19:00,143.98
Thursday,2024-11-14,Integrated EFTP,D36300032654,Store,2025-05-06 12:43:00,-78.0
Thursday,2024-11-14,Integrated EFTP,D36300032655,Renee,2025-05-06 12:49:00,183.97
Thursday,2024-11-14,Integrated EFTP,D36300032656,Renee,2025-05-06 13:01:00,51.99
Thursday,2024-11-14,Integrated EFTP,D36300032674,Maria,2025-05-06 14:02:00,135.99
Thursday,2024-11-14,Integrated EFTP,D36300032676,Maria,2025-05-06 15:36:00,735.94
Thursday,2024-11-14,Integrated EFTP,D36300032678,Renee,2025-05-06 16:00:00,119.99
Thursday,2024-11-14,Integrated EFTP,D36300032679,Renee,2025-05-06 16:05:00,71.99
Thursday,2024-11-14,Integrated EFTP,D36300032680,Renee,2025-05-06 16:23:00,63.99
Thursday,2024-11-14,Integrated EFTP,D36300032682,Renee,2025-05-06 17:14:00,135.98
Thursday,2024-11-14,Mail Order Pick,D363X0001312,Maria,2025-05-06 19:35:00,33.2
Friday,2024-11-15,Account,D36300032713,Renee,2025-05-06 12:58:00,140.0
Friday,2024-11-15,Integrated EFTP,D36300032685,Renee,2025-05-06 09:27:00,63.99
Friday,2024-11-15,Integrated EFTP,D36300032686,Renee,2025-05-06 09:28:00,119.99
Friday,2024-11-15,Integrated EFTP,D36300032687,Renee,2025-05-06 09:30:00,263.98
Friday,2024-11-15,Integrated EFTP,D36300032688,Renee,2025-05-06 09:33:00,46.4
Friday,2024-11-15,Integrated EFTP,D36300032689,India,2025-05-06 09:34:00,46.4
Friday,2024-11-15,Integrated EFTP,D36300032691,Renee,2025-05-06 09:41:00,229.98
Friday,2024-11-15,Integrated EFTP,D36300032695,Rabeya,2025-05-06 10:15:00,-116.99
Friday,2024-11-15,Integrated EFTP,D36300032696,India,2025-05-06 10:17:00,175.98
Friday,2024-11-15,Integrated EFTP,D36300032697,Renee,2025-05-06 10:23:00,247.98
Friday,2024-11-15,Integrated EFTP,D36300032700,Renee,2025-05-06 10:30:00,223.98
Friday,2024-11-15,Integrated EFTP,D36300032702,Renee,2025-05-06 10:44:00,38.4
Friday,2024-11-15,Integrated EFTP,D36300032704,Renee,2025-05-06 10:55:00,81.99
Friday,2024-11-15,Integrated EFTP,D36300032709,Store,2025-05-06 12:05:00,-20.0
Friday,2024-11-15,Integrated EFTP,D36300032710,India,2025-05-06 12:08:00,103.99
Friday,2024-11-15,Integrated EFTP,D36300032711,Renee,2025-05-06 12:10:00,127.98
Friday,2024-11-15,Integrated EFTP,D36300032713,Renee,2025-05-06 12:58:00,29.99
Friday,2024-11-15,Integrated EFTP,D36300032714,Renee,2025-05-06 13:07:00,119.99
Friday,2024-11-15,Integrated EFTP,D36300032716,Renee,2025-05-06 13:43:00,111.99
Friday,2024-11-15,Integrated EFTP,D36300032717,Renee,2025-05-06 13:55:00,111.99
Friday,2024-11-15,Integrated EFTP,D36300032718,Renee,2025-05-06 14:05:00,44.99
Friday,2024-11-15,Integrated EFTP,D36300032720,Renee,2025-05-06 14:27:00,137.98
Friday,2024-11-15,Integrated EFTP,D36300032723,Renee,2025-05-06 14:35:00,199.99
Friday,2024-11-15,Integrated EFTP,D36300032724,India,2025-05-06 14:49:00,207.98
Friday,2024-11-15,Integrated EFTP,D36300032725,India,2025-05-06 14:57:00,111.99
Friday,2024-11-15,Integrated EFTP,D36300032727,Renee,2025-05-06 15:00:00,175.98
Friday,2024-11-15,Integrated EFTP,D36300032728,Renee,2025-05-06 15:02:00,111.99
Friday,2024-11-15,Integrated EFTP,D36300032729,Renee,2025-05-06 15:13:00,111.99
Friday,2024-11-15,Integrated EFTP,D36300032732,Renee,2025-05-06 16:07:00,607.16
Friday,2024-11-15,Integrated EFTP,D36300032733,Renee,2025-05-06 16:18:00,199.99
Friday,2024-11-15,Mail Order Pick,D363X0001314,Renee,2025-05-06 12:43:00,81.99
Saturday,2024-11-16,CASH,D36300032757,Renee,2025-05-06 12:15:00,232.0
Saturday,2024-11-16,Integrated EFTP,D36300032739,Renee,2025-05-06 09:16:00,109.6
Saturday,2024-11-16,Integrated EFTP,D36300032745,Store,2025-05-06 10:12:00,-335.97
Saturday,2024-11-16,Integrated EFTP,D36300032747,Renee,2025-05-06 10:36:00,27.2
Saturday,2024-11-16,Integrated EFTP,D36300032748,Renee,2025-05-06 10:40:00,23.2
Saturday,2024-11-16,Integrated EFTP,D36300032750,India,2025-05-06 10:52:00,143.99
Saturday,2024-11-16,Integrated EFTP,D36300032752,India,2025-05-06 11:46:00,143.99
Saturday,2024-11-16,Integrated EFTP,D36300032753,Renee,2025-05-06 12:04:00,175.98
Saturday,2024-11-16,Integrated EFTP,D36300032754,India,2025-05-06 12:04:00,84.0
Saturday,2024-11-16,Integrated EFTP,D36300032755,Renee,2025-05-06 12:12:00,231.98
Saturday,2024-11-16,Integrated EFTP,D36300032758,Renee,2025-05-06 12:19:00,119.99
Saturday,2024-11-16,Integrated EFTP,D36300032760,Renee,2025-05-06 12:28:00,111.99
Saturday,2024-11-16,Integrated EFTP,D36300032761,India,2025-05-06 12:30:00,183.98
Saturday,2024-11-16,Integrated EFTP,D36300032763,Renee,2025-05-06 12:50:00,15.2
Saturday,2024-11-16,Integrated EFTP,D36300032764,Renee,2025-05-06 12:50:00,-80.99
Saturday,2024-11-16,Integrated EFTP,D36300032765,Renee,2025-05-06 13:14:00,1303.87
Saturday,2024-11-16,Integrated EFTP,D36300032767,India,2025-05-06 13:23:00,71.99
Saturday,2024-11-16,Integrated EFTP,D36300032769,Renee,2025-05-06 13:42:00,119.99
Saturday,2024-11-16,Integrated EFTP,D36300032770,Renee,2025-05-06 13:45:00,104.99
Saturday,2024-11-16,Integrated EFTP,D36300032771,Renee,2025-05-06 13:55:00,79.99
Saturday,2024-11-16,Integrated EFTP,D36300032772,Renee,2025-05-06 14:14:00,63.99
Saturday,2024-11-16,Integrated EFTP,D36300032773,Renee,2025-05-06 14:25:00,295.99
Saturday,2024-11-16,Integrated EFTP,D36300032774,Renee,2025-05-06 14:36:00,92.8
Saturday,2024-11-16,Integrated EFTP,D36300032776,Renee,2025-05-06 14:58:00,24.99
Saturday,2024-11-16,Integrated EFTP,D36300032777,Renee,2025-05-06 15:22:00,39.99
Saturday,2024-11-16,Integrated EFTP,D36300032779,Renee,2025-05-06 15:34:00,15.2
Saturday,2024-11-16,Integrated EFTP,D36300032781,Renee,2025-05-06 15:56:00,271.98
Saturday,2024-11-16,Integrated EFTP,D36300032784,Renee,2025-05-06 16:22:00,103.99
Sunday,2024-11-17,Gift Voucher,D36300032816,Maria,2025-05-06 13:39:00,20.0
Sunday,2024-11-17,Integrated EFTP,D36300032789,Maria,2025-05-06 10:42:00,135.19
Sunday,2024-11-17,Integrated EFTP,D36300032790,Maria,2025-05-06 10:44:00,46.4
Sunday,2024-11-17,Integrated EFTP,D36300032799,Maria,2025-05-06 11:24:00,79.99
Sunday,2024-11-17,Integrated EFTP,D36300032801,Renee,2025-05-06 11:45:00,-159.0
Sunday,2024-11-17,Integrated EFTP,D36300032802,Maria,2025-05-06 12:00:00,247.98
Sunday,2024-11-17,Integrated EFTP,D36300032803,Maria,2025-05-06 12:03:00,151.98
Sunday,2024-11-17,Integrated EFTP,D36300032804,India,2025-05-06 12:15:00,23.2
Sunday,2024-11-17,Integrated EFTP,D36300032805,Renee,2025-05-06 12:19:00,-512.95
Sunday,2024-11-17,Integrated EFTP,D36300032806,Maria,2025-05-06 12:22:00,663.95
Sunday,2024-11-17,Integrated EFTP,D36300032807,India,2025-05-06 12:20:00,143.99
Sunday,2024-11-17,Integrated EFTP,D36300032809,Maria,2025-05-06 12:36:00,215.97
Sunday,2024-11-17,Integrated EFTP,D36300032810,Maria,2025-05-06 12:46:00,304.79
Sunday,2024-11-17,Integrated EFTP,D36300032811,India,2025-05-06 12:58:00,375.96
Sunday,2024-11-17,Integrated EFTP,D36300032813,Maria,2025-05-06 13:23:00,215.98
Sunday,2024-11-17,Integrated EFTP,D36300032814,Maria,2025-05-06 13:27:00,887.95
Sunday,2024-11-17,Integrated EFTP,D36300032815,Maria,2025-05-06 13:36:00,135.99
Sunday,2024-11-17,Integrated EFTP,D36300032816,Maria,2025-05-06 13:39:00,259.96
Sunday,2024-11-17,Integrated EFTP,D36300032819,Teresa,2025-05-06 14:33:00,4.99
Sunday,2024-11-17,Integrated EFTP,D36300032820,India,2025-05-06 14:36:00,183.98
Sunday,2024-11-17,Integrated EFTP,D36300032821,Maria,2025-05-06 14:41:00,119.99
Sunday,2024-11-17,Integrated EFTP,D36300032827,Maria,2025-05-06 15:39:00,46.4
Sunday,2024-11-17,Integrated EFTP,D36300032828,Maria,2025-05-06 15:42:00,89.99
Sunday,2024-11-17,Integrated EFTP,D36300032831,Maria,2025-05-06 16:12:00,-319.99
Monday,2024-11-18,Birthday Vouche,D36300032867,Maria,2025-05-06 16:07:00,20.0
Monday,2024-11-18,CASH,D36300032848,Maria,2025-05-06 11:49:00,120.0
Monday,2024-11-18,CASH,D36300032868,Maria,2025-05-06 17:06:00,100.0
Monday,2024-11-18,Integrated EFTP,D36300032847,Maria,2025-05-06 11:45:00,103.99
Monday,2024-11-18,Integrated EFTP,D36300032850,Maria,2025-05-06 12:00:00,175.98
Monday,2024-11-18,Integrated EFTP,D36300032851,Maria,2025-05-06 12:10:00,135.99
Monday,2024-11-18,Integrated EFTP,D36300032852,India,2025-05-06 12:23:00,71.99
Monday,2024-11-18,Integrated EFTP,D36300032853,Maria,2025-05-06 12:28:00,47.99
Monday,2024-11-18,Integrated EFTP,D36300032855,Maria,2025-05-06 12:47:00,158.0
Monday,2024-11-18,Integrated EFTP,D36300032856,Maria,2025-05-06 12:49:00,103.99
Monday,2024-11-18,Integrated EFTP,D36300032863,India,2025-05-06 14:57:00,159.98
Monday,2024-11-18,Integrated EFTP,D36300032864,India,2025-05-06 15:15:00,231.98
Monday,2024-11-18,Integrated EFTP,D36300032865,India,2025-05-06 15:24:00,63.99
Monday,2024-11-18,Integrated EFTP,D36300032866,Maria,2025-05-06 15:48:00,279.96
Monday,2024-11-18,Integrated EFTP,D36300032867,Maria,2025-05-06 16:07:00,275.99
Monday,2024-11-18,Integrated EFTP,D36300032868,Maria,2025-05-06 17:06:00,35.99
Monday,2024-11-18,PayPal,D36300032845,Store,2025-05-06 10:39:00,-99.0
Tuesday,2024-11-19,Integrated EFTP,D36300032871,Renee,2025-05-06 10:03:00,179.98
Tuesday,2024-11-19,Integrated EFTP,D36300032874,Tracey,2025-05-06 10:52:00,187.49
Tuesday,2024-11-19,Integrated EFTP,D36300032877,Store,2025-05-06 11:04:00,-111.99
Tuesday,2024-11-19,Integrated EFTP,D36300032878,Maria,2025-05-06 11:06:00,98.0
Tuesday,2024-11-19,Integrated EFTP,D36300032881,Tracey,2025-05-06 11:12:00,44.99
Tuesday,2024-11-19,Integrated EFTP,D36300032882,Tracey,2025-05-06 11:15:00,74.99
Tuesday,2024-11-19,Integrated EFTP,D36300032888,Maria,2025-05-06 11:42:00,50.0
Tuesday,2024-11-19,Integrated EFTP,D36300032889,Maria,2025-05-06 12:13:00,198.98
Tuesday,2024-11-19,Integrated EFTP,D36300032890,Tracey,2025-05-06 12:14:00,74.99
Tuesday,2024-11-19,Integrated EFTP,D36300032891,Maria,2025-05-06 12:24:00,99.0
Tuesday,2024-11-19,Integrated EFTP,D36300032894,Tracey,2025-05-06 12:39:00,49.0
Tuesday,2024-11-19,Integrated EFTP,D36300032895,Maria,2025-05-06 12:53:00,198.0
Tuesday,2024-11-19,Integrated EFTP,D36300032897,Tracey,2025-05-06 13:00:00,203.99
Tuesday,2024-11-19,Integrated EFTP,D36300032898,Maria,2025-05-06 13:00:00,99.0
Tuesday,2024-11-19,Integrated EFTP,D36300032900,Tracey,2025-05-06 13:20:00,98.0
Tuesday,2024-11-19,Integrated EFTP,D36300032901,Tracey,2025-05-06 13:32:00,79.0
Tuesday,2024-11-19,Integrated EFTP,D36300032902,Tracey,2025-05-06 13:37:00,44.99
Tuesday,2024-11-19,Integrated EFTP,D36300032903,Renee,2025-05-06 13:47:00,99.0
Tuesday,2024-11-19,Integrated EFTP,D36300032904,Tracey,2025-05-06 14:00:00,633.97
Tuesday,2024-11-19,Integrated EFTP,D36300032906,Renee,2025-05-06 14:15:00,153.99
Tuesday,2024-11-19,Integrated EFTP,D36300032908,Renee,2025-05-06 14:51:00,224.99
Tuesday,2024-11-19,Integrated EFTP,D36300032910,Maria,2025-05-06 14:55:00,48.0
